split	genre	dataset	year	sid	score	sentence1	sentence2
dev	main-news	MSRpar	2012train	0287	3.400	Uni Eropa pada dasarnya tidak hadir, kata Tito Barbini, menteri pertanian regional di Tuscany, Italia.	Tito Barbini, menteri pertanian daerah di Tuscany, Italia, mengkritik ketidakhadiran tersebut pada hari Selasa di Sacramento.
dev	main-news	MSRpar	2012train	0297	3.200	"""Agak memalukan cara kami bermain di dua pertandingan pertama,"" kata Thomas."	"Kami berada di final Piala Stanley, dan cara kami bermain di dua pertandingan pertama agak memalukan.
dev berita utama MSRpar 2012train 0298 2.000 Dari komedi Broadway seperti The Seven Year Itch"" (1952), ""Akankah Kesuksesan Merusak Rock Hunter?"""
dev	main-news	MSRpar	2012train	0303	3.000	Sembilan detik kemudian, ia memecahkan penghalang suara dan melanjutkan pendakiannya yang curam dan bertenaga.	Sembilan detik kemudian, SpaceShipOne memecahkan penghalang suara, kata perusahaan itu.
dev	main-news	MSRpar	2012train	0305	3.250	Pesawat itu diperkirakan berada dalam jarak 100 pon dari berat lepas landas maksimumnya.	US Airways Penerbangan 5481, yang jatuh pada 8 Januari, dinilai berada dalam jarak 100 pon dari berat lepas landas maksimumnya.
dev	main-news	MSRpar	2012train	0310	5.000	"Gainer mengatakan kedua stafnya ""sangat menyesal ini semua terjadi,"" dan personel keamanan telah bekerja ""sesuai standar."""	Petugas keamanan berkinerja ``baik sesuai standar'' dan kedua pembantu staf ``sangat menyesalkan semua ini terjadi,'' kata Gainer.
dev	main-news	MSRpar	2012train	0314	3.333	Dia juga mengatakan akademi akan mendapatkan laporan internalnya sendiri minggu depan yang merinci keseriusan masalah yang masih ada.	Akademi akan mendapatkan laporan internalnya sendiri minggu depan dan akan dipublikasikan, kata Rosa.
dev	main-news	MSRpar	2012train	0328	3.600	Laporan Gartner menyebutkan pengiriman peralatan WLAN secara global mencapai 19,5 juta unit pada tahun lalu, meningkat 120 persen dibandingkan tahun 2001 sebanyak 8,9 juta unit.	Total pengiriman mencapai 19,5 juta unit pada tahun lalu, dibandingkan dengan 8,9 juta unit pada tahun 2001.
dev	main-news	MSRpar	2012train	0332	3.800	Roy Moore, kepala hakim Mahkamah Agung Alabama yang diskors, berdiri sebagai terdakwa tetapi tidak menyesali perbuatannya pada hari Rabu di ruang sidang yang sama yang baru-baru ini ia pimpin.	Moore, ketua Mahkamah Agung Alabama yang ditangguhkan, diadili di hadapan Pengadilan Kehakiman Alabama.
dev	main-news	MSRpar	2012train	0333	3.000	Indeks blue-chip Dow Jones industrial average .DJI naik 164 poin, atau 1,91 persen, menjadi 8.765,38, mencapai level tertinggi sejak pertengahan Januari.	Indeks blue-chip Dow Jones industrial average .DJI bertambah 97 poin, atau 1,14 persen, menjadi 8.699.
dev	main-news	MSRpar	2012train	0334	4.250	Surat perintah penangkapan menyatakan Bryant menyerang wanita tersebut pada tanggal 30 Juni di sebuah hotel.	Menurut surat perintah penangkapan, Bryant, 24, menyerang seorang wanita pada 30 Juni.
dev	main-news	MSRpar	2012train	0339	3.500	TEMAN Robert De Niro kemarin berkumpul di sekelilingnya setelah dia didiagnosis menderita kanker prostat.	Aktor Hollywood Robert De Niro telah didiagnosis menderita kanker prostat, kata juru bicaranya hari ini.
dev	main-news	MSRpar	2012train	0348	3.200	"Namun JT berhati-hati untuk mengklarifikasi bahwa ""pihaknya tidak yakin mengenai hasil diskusi saat ini""."	Namun, kami belum bisa memastikan hasil diskusi saat ini.
dev	main-news	MSRpar	2012train	0356	2.400	Saham Halliburton turun 71 sen, atau 3 persen, menjadi ditutup pada $21,59 kemarin di New York Stock Exchange.	Saham Halliburton turun 54 sen, atau 2,4 persen, menjadi $21,76 per saham pada tengah hari perdagangan New York Stock Exchange.
dev	main-news	MSRpar	2012train	0359	4.000	Sambil mengibaskan ekornya, Abbey berlari ke atas panggung bersama Conway di hadapan lebih dari 10.000 peserta konferensi pelanggan tahunan PeopleSoft di Anaheim Convention Center.	Pada hari Senin, Abbey berlari ke atas panggung, mengibas-ngibaskan ekornya, bersama Conway di hadapan 10.000 peserta konferensi pelanggan tahunan PeopleSoft.
dev	main-news	MSRpar	2012train	0362	4.667	"Pada Rabu tengah malam, 68 persen pemilih mengatakan ""tidak"" terhadap pajak, dengan 97 persen suara telah dihitung."	Dengan 97 persen daerah dihitung malam ini, 68 persen pemilih menentang pajak tersebut.
dev	main-news	MSRpar	2012train	0365	3.333	Graham diperkirakan akan dicalonkan dan dipilih untuk masa jabatan satu tahun kedua hari ini dan akan menyampaikan pidato presiden.	Selasa malam, Graham diperkirakan akan terpilih kembali untuk masa jabatan satu tahun kedua.
dev	main-news	MSRpar	2012train	0366	3.000	Perubahan ini mungkin mempengaruhi sejumlah besar halaman Web yang ada, lanjut pernyataan itu.	"Namun, perubahan pada IE ""dapat mempengaruhi sejumlah besar halaman Web yang ada,"" menurut pemberitahuan W3C."
dev	main-news	MSRpar	2012train	0369	3.250	Barbini mengatakan serikat pekerja mungkin akan mencapai kompromi dengan Amerika Serikat, namun mereka menginginkan sistem pelabelan makanan tersebut, sesuatu yang berhasil diperjuangkan oleh industri di sini.	Barbini mengatakan UE mungkin akan mencapai kompromi namun menginginkan sistem pelabelan makanan tersebut, sesuatu yang ditolak oleh industri.
dev	main-news	MSRpar	2012train	0370	4.000	Api kemudian menyebar ke beberapa bangunan di sekitar properti dan menghancurkannya.	Api menyebar ke beberapa bangunan di sekitar properti itu dan menghancurkannya ketika para deputi menahan petugas pemadam kebakaran.
dev	main-news	MSRpar	2012train	0372	3.500	"Sumber mengatakan agen menyita ""beberapa"" dokumen yang dibawanya."	Agen menyita beberapa dokumen rahasia miliknya dan menginterogasinya.
dev	main-news	MSRpar	2012train	0374	2.000	Menurut Kantor Sheriff Mohave County, helikopter itu terbakar saat terjadi benturan.	Helikopter itu dimiliki oleh Sundance Helicopters Inc. yang berbasis di Las Vegas, menurut kantor sheriff.
dev	main-news	MSRpar	2012train	0375	3.600	Saya diberi tahu bahwa tuduhan tindak pidana tertentu telah diajukan terhadap penasihat saya, kata Silver.	Saya diberi tahu bahwa tuduhan tindak pidana tertentu telah diajukan terhadap penasihat saya, J. Michael Boxley,'' kata pernyataan Silver.
dev	main-news	MSRpar	2012train	0387	3.400	Penelitian baru ini akan segera dipublikasikan di Proceedings of the National Academy of Sciences.	Ini akan muncul dalam beberapa minggu ke depan di situs web Proceedings of the National Academy of Sciences.
dev	main-news	MSRpar	2012train	0394	3.500	Dua terpidana pembunuh dan seorang narapidana lainnya melarikan diri dari penjara negara melalui jalan yang sibuk pada hari Rabu dengan memotong pagar, kata seorang pejabat Departemen Pemasyarakatan.	Seorang pembunuh terpidana dan dua narapidana lainnya memotong dua pagar yang dilapisi kawat berduri dan melarikan diri dari penjara negara di jalan yang ramai.
dev	main-news	MSRpar	2012train	0407	2.400	John Hickenlooper memperoleh 65 persen suara berbanding 35 persen untuk Auditor Kota Don Mares.	Hickenlooper mengalahkan Auditor kota Don Mares, 46, pada putaran kedua hari Selasa.
dev	main-news	MSRpar	2012train	0414	3.500	Young memiliki waktu 28 hari untuk mengajukan tanggapan dan meminta sidang NASD.	Berdasarkan peraturan NASD, Tuan Young dapat mengajukan tanggapan dan meminta sidang di hadapan panel NASD.
dev	main-news	MSRpar	2012train	0419	2.800	Saham-saham merosot lebih rendah pada hari Selasa karena investor memilih untuk mengambil keuntungan dari reli besar pada hari Senin meskipun ada tiga laporan yang menunjukkan sedikit perbaikan dalam perekonomian.	Wall Street bergerak lebih tinggi pada hari Selasa karena investor mempertimbangkan tiga laporan yang menunjukkan perbaikan ekonomi moderat dibandingkan dengan desakan untuk mendapatkan keuntungan dari reli besar hari Senin.
dev	main-news	MSRpar	2012train	0420	4.800	Namun, sejak awal, tujuan Amerika Serikat bukan hanya untuk menggulingkan Saddam tapi juga untuk menstabilkan Irak dan membentuk pemerintahan yang ramah.	Namun tujuan akhir Amerika bukan hanya untuk menggulingkan Hussein namun juga untuk menstabilkan negara dan membentuk pemerintahan yang ramah.
dev	main-news	MSRpar	2012train	0432	3.000	Selenski turun ke dinding dan menggunakan kasur untuk memanjat kawat silet.	Selenski menggunakan kasur tersebut untuk memanjat kawat silet setinggi 10 kaki, kata Fischi.
dev	main-news	MSRpar	2012train	0441	3.400	Efek samping yang umum termasuk hidung tersumbat, pilek, sakit tenggorokan dan batuk, kata FDA.	Efek samping yang paling umum setelah mendapatkan obat semprot hidung adalah hidung tersumbat, pilek, sakit tenggorokan, dan batuk.
dev	main-news	MSRpar	2012train	0448	3.250	"Saat mengumumkan pemilihan tersebut, CEO Kmart Julian Day mengatakan Gray akan membantu pengecer ""menemukan cara kreatif untuk mengkomunikasikan kekuatan unik Kmart kepada konsumen baru Amerika."""	"Bersama-sama, kita akan menemukan cara-cara kreatif untuk mengkomunikasikan kekuatan unik Kmart kepada konsumen 'Amerika baru'."""
dev	main-news	MSRpar	2012train	0450	4.750	Jaringan supermarket yang menghadapi kemungkinan pemogokan pegawai toko kelontong minggu ini menuduh para pemimpin serikat pekerja pada hari Senin memutuskan pembicaraan kontrak sebelum waktunya selama akhir pekan.	Jaringan supermarket menuduh para pemimpin serikat pekerja memutuskan pembicaraan kontrak sebelum waktunya pada akhir pekan ketika pegawai toko bersiap menghadapi kemungkinan pemogokan.
dev	main-news	MSRpar	2012train	0461	3.600	INTEL TODAY mengungkapkan rincian prosesor XScale generasi berikutnya untuk ponsel dan perangkat genggam di San Jose.	Intel pada hari Rabu meluncurkan prosesor generasi berikutnya untuk ponsel, PDA, dan perangkat nirkabel lainnya.
dev	main-news	MSRpar	2012train	0470	4.200	Pengadilan Banding Wilayah AS ke-6 pada hari Rabu memutuskan bahwa undang-undang Ohio yang melarang metode aborsi jangka panjang yang kontroversial lolos dari konstitusi dan negara bagian dapat menegakkannya.	Undang-undang Ohio yang melarang prosedur aborsi jangka panjang yang kontroversial dapat diterima secara konstitusional dan negara bagian dapat menegakkannya, demikian keputusan pengadilan banding federal kemarin.
